"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_7","Master’s or equivalent level","2021","2021",24,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2013","2013",27,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2014","2014",44,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2015","2015",44,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2016","2016",31,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2017","2017",38,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2018","2018",33,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2019","2019",32,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2020","2020",42,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2021","2021",43,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2013","2013",112,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2014","2014",115,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2015","2015",129,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2016","2016",130,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2017","2017",157,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2018","2018",146,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2019","2019",171,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2020","2020",143,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_7","Master’s or equivalent level","2021","2021",159,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2013","2013",103,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2014","2014",104,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2015","2015",99,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2016","2016",97,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2017","2017",118,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2018","2018",109,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2019","2019",124,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2020","2020",122,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_7","Master’s or equivalent level","2021","2021",131,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2013","2013",215,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2014","2014",219,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2015","2015",228,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2016","2016",227,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2017","2017",275,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2018","2018",255,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2019","2019",295,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2020","2020",265,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_7","Master’s or equivalent level","2021","2021",290,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2013","2013",166,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2014","2014",184,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2015","2015",160,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2016","2016",127,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2017","2017",151,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2018","2018",170,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2019","2019",178,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2020","2020",177,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",181,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2013","2013",110,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2014","2014",125,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2015","2015",112,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2016","2016",129,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2017","2017",130,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2018","2018",117,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2019","2019",117,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2020","2020",141,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",138,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2013","2013",276,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2014","2014",309,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2015","2015",272,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2016","2016",256,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2017","2017",281,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2018","2018",287,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2019","2019",295,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2020","2020",318,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",319,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",305,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",304,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",339,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",339,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",371,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",386,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",460,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",427,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",565,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",285,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",295,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",283,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",251,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",308,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",420,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",374,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",341,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",507,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",590,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",599,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",622,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",590,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",679,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",806,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",834,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",768,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",1072,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",1829,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",1950,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",2080,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",2200,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",2105,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",2104,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",2133,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",2175,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",2338,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",1564,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",1813,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",1920,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",2008,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",2165,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",2150,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",2116,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",2172,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",2417,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",3393,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",3763,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",4000,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",4208,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",4270,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",4254,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",4249,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",4347,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",4755,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",383,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",417,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",500,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",530,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",495,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",467,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",446,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",454,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",489,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",552,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",601,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",470,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",665,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",580,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",591,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",499,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",525,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",472,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",935,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",1018,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",970,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",1195,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",1075,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",1058,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",945,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",979,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",961,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",767,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",868,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",898,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",968,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",1033,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",1018,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",1126,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",1186,,
"CHE","Switzerland","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",1141,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",1099,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",1217,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",1184,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",1275,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",1307,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",1332,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",1353,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",1357,,
"CHE","Switzerland","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",1420,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",1866,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",2085,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",2082,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",2243,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",2340,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",2350,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",2479,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",2543,,
"CHE","Switzerland","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",2561,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2013","2013",15,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2014","2014",20,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2015","2015",15,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2016","2016",12,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2017","2017",21,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2018","2018",26,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2019","2019",35,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2020","2020",35,,
"CHE","Switzerland","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2021","2021",25,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2013","2013",43,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2014","2014",42,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2015","2015",30,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2016","2016",32,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2017","2017",38,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2018","2018",42,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2019","2019",48,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2020","2020",53,,
"CHE","Switzerland","M","Male","002","Africa","ISCED11_8","Doctoral or equivalent level","2021","2021",45,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2013","2013",58,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2014","2014",62,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2015","2015",45,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2016","2016",44,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2017","2017",59,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2018","2018",68,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2019","2019",83,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2020","2020",88,,
"CHE","Switzerland","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2021","2021",70,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2013","2013",6,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2014","2014",4,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2015","2015",3,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2016","2016",5,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2017","2017",2,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2018","2018",7,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2019","2019",4,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2020","2020",4,,
"CHE","Switzerland","F","Female","009","Oceania","ISCED11_8","Doctoral or equivalent level","2021","2021",5,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2013","2013",4,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2014","2014",4,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2015","2015",4,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2016","2016",5,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2017","2017",5,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2018","2018",17,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2019","2019",10,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2020","2020",7,,
"CHE","Switzerland","M","Male","009","Oceania","ISCED11_8","Doctoral or equivalent level","2021","2021",5,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2013","2013",10,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2014","2014",8,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2015","2015",7,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2016","2016",10,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2017","2017",7,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2018","2018",24,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2019","2019",14,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2020","2020",11,,
"CHE","Switzerland","_T","Total","009","Oceania","ISCED11_8","Doctoral or equivalent level","2021","2021",10,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2013","2013",28,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2014","2014",42,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2015","2015",44,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2016","2016",30,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2017","2017",42,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2018","2018",42,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2019","2019",43,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2020","2020",33,,
"CHE","Switzerland","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2021","2021",46,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2013","2013",34,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2014","2014",31,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2015","2015",45,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2016","2016",50,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2017","2017",40,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2018","2018",57,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2019","2019",45,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2020","2020",50,,
"CHE","Switzerland","M","Male","021","Northern America","ISCED11_8","Doctoral or equivalent level","2021","2021",41,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2013","2013",62,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2014","2014",73,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2015","2015",89,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2016","2016",80,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2017","2017",82,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2018","2018",99,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2019","2019",88,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2020","2020",83,,
"CHE","Switzerland","_T","Total","021","Northern America","ISCED11_8","Doctoral or equivalent level","2021","2021",87,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2013","2013",38,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2014","2014",28,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2015","2015",39,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2016","2016",29,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2017","2017",39,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2018","2018",38,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2019","2019",31,,
